user_id,event_time,event_name,device,acquisition_channel,course_category,signup_date
U0003,2026-09-17 10:54:00,view_course,mobile,search,data,2026-09-17
U0073,2026-09-17 11:06:00,visit,mobile,referral,data,2026-09-03
U0003,2026-09-17 11:12:00,start_trial,mobile,search,data,2026-09-17
U0003,2026-09-17 11:25:00,start_lesson,mobile,search,data,2026-09-17
U0073,2026-09-17 11:29:00,start_lesson,mobile,referral,data,2026-09-03
U0083,2026-09-17 11:31:00,visit,mobile,ad,data,2026-09-17
U0255,2026-09-17 11:36:00,complete_lesson,mobile,search,programming,2026-09-17
U0243,2026-09-17 11:37:00,visit,mobile,search,programming,2026-09-16
U0183,2026-09-17 11:44:00,visit,pc,search,data,2026-09-17
U0130,2026-09-17 11:47:00,visit,mobile,referral,programming,2026-09-10
U0243,2026-09-17 11:49:00,view_course,mobile,search,programming,2026-09-16
U0183,2026-09-17 11:50:00,view_course,pc,search,data,2026-09-17
U0130,2026-09-17 11:55:00,view_course,mobile,referral,programming,2026-09-10
U0130,2026-09-17 12:00:00,start_lesson,mobile,referral,programming,2026-09-10
U0003,2026-09-17 12:08:00,complete_lesson,mobile,search,data,2026-09-17
U0141,2026-09-17 12:14:00,visit,pc,search,data,2026-09-03
U0141,2026-09-17 12:24:00,view_course,pc,search,data,2026-09-03
U0195,2026-09-17 12:41:00,visit,mobile,ad,data,2026-09-17
U0195,2026-09-17 12:44:00,view_course,mobile,ad,data,2026-09-17
U0195,2026-09-17 12:57:00,view_course,mobile,ad,data,2026-09-17
U0237,2026-09-17 13:11:00,visit,pc,referral,business,2026-09-03
U0043,2026-09-17 13:24:00,visit,pc,ad,data,2026-09-17
U0043,2026-09-17 13:36:00,view_course,pc,ad,data,2026-09-17
U0131,2026-09-17 13:48:00,visit,mobile,referral,programming,2026-09-16
U0043,2026-09-17 13:50:00,start_trial,pc,ad,data,2026-09-17
U0131,2026-09-17 13:55:00,view_course,mobile,referral,programming,2026-09-16
U0219,2026-09-17 13:58:00,visit,mobile,search,programming,2026-09-17
U0107,2026-09-17 14:02:00,visit,pc,ad,programming,2026-09-17
U0043,2026-09-17 14:08:00,start_lesson,pc,ad,data,2026-09-17
U0131,2026-09-17 14:09:00,start_lesson,mobile,referral,programming,2026-09-16
U0219,2026-09-17 14:09:00,view_course,mobile,search,programming,2026-09-17
U0107,2026-09-17 14:14:00,view_course,pc,ad,programming,2026-09-17
U0079,2026-09-17 14:28:00,visit,pc,search,data,2026-09-17
U0107,2026-09-17 14:33:00,start_trial,pc,ad,programming,2026-09-17
U0079,2026-09-17 14:37:00,view_course,pc,search,data,2026-09-17
U0107,2026-09-17 14:42:00,start_lesson,pc,ad,programming,2026-09-17
U0099,2026-09-17 14:53:00,visit,pc,referral,programming,2026-09-17
U0137,2026-09-17 14:53:00,visit,mobile,referral,programming,2026-09-03
U0043,2026-09-17 14:55:00,complete_lesson,pc,ad,data,2026-09-17
U0079,2026-09-17 14:55:00,start_trial,pc,search,data,2026-09-17
U0079,2026-09-17 15:00:00,start_lesson,pc,search,data,2026-09-17
U0137,2026-09-17 15:10:00,start_lesson,mobile,referral,programming,2026-09-03
U0043,2026-09-17 15:17:00,subscribe,pc,ad,data,2026-09-17
U0203,2026-09-17 15:18:00,visit,mobile,referral,business,2026-09-17
U0107,2026-09-17 15:27:00,complete_lesson,pc,ad,programming,2026-09-17
U0039,2026-09-17 15:37:00,visit,mobile,search,business,2026-09-17
U0107,2026-09-17 15:41:00,subscribe,pc,ad,programming,2026-09-17
U0039,2026-09-17 15:46:00,view_course,mobile,search,business,2026-09-17
U0079,2026-09-17 15:46:00,complete_lesson,pc,search,data,2026-09-17
U0079,2026-09-17 15:51:00,subscribe,pc,search,data,2026-09-17
U0187,2026-09-17 15:51:00,visit,mobile,ad,data,2026-09-17
U0039,2026-09-17 15:52:00,start_trial,mobile,search,business,2026-09-17
U0067,2026-09-17 16:02:00,visit,mobile,ad,business,2026-09-17
U0187,2026-09-17 16:05:00,view_course,mobile,ad,data,2026-09-17
U0067,2026-09-17 16:07:00,view_course,mobile,ad,business,2026-09-17
U0135,2026-09-17 16:58:00,visit,pc,search,data,2026-09-17
U0135,2026-09-17 17:04:00,view_course,pc,search,data,2026-09-17
U0134,2026-09-17 17:09:00,visit,pc,ad,business,2026-09-10
U0134,2026-09-17 17:19:00,view_course,pc,ad,business,2026-09-10
U0135,2026-09-17 17:23:00,start_trial,pc,search,data,2026-09-17
U0135,2026-09-17 17:36:00,start_lesson,pc,search,data,2026-09-17
U0167,2026-09-17 18:29:00,visit,mobile,ad,data,2026-09-17
U0095,2026-09-17 18:37:00,visit,mobile,ad,business,2026-09-17
U0095,2026-09-17 18:44:00,view_course,mobile,ad,business,2026-09-17
U0235,2026-09-17 19:01:00,visit,mobile,search,data,2026-09-17
U0058,2026-09-17 19:05:00,visit,pc,search,data,2026-09-10
U0235,2026-09-17 19:13:00,view_course,mobile,search,data,2026-09-17
U0235,2026-09-17 19:17:00,view_course,mobile,search,data,2026-09-17
U0058,2026-09-17 19:21:00,start_lesson,pc,search,data,2026-09-10
U0235,2026-09-17 19:27:00,start_trial,mobile,search,data,2026-09-17
U0115,2026-09-17 19:32:00,visit,mobile,ad,programming,2026-09-17
U0115,2026-09-17 19:39:00,view_course,mobile,ad,programming,2026-09-17
U0035,2026-09-17 19:40:00,visit,mobile,search,programming,2026-09-17
U0035,2026-09-17 19:42:00,view_course,mobile,search,programming,2026-09-17
U0113,2026-09-17 19:49:00,visit,mobile,search,programming,2026-09-03
U0115,2026-09-17 19:58:00,start_trial,mobile,ad,programming,2026-09-17
U0113,2026-09-17 20:00:00,view_course,mobile,search,programming,2026-09-03
U0115,2026-09-17 20:15:00,start_lesson,mobile,ad,programming,2026-09-17
U0151,2026-09-17 20:41:00,visit,pc,ad,data,2026-09-17
U0018,2026-09-17 20:56:00,visit,mobile,search,data,2026-09-10
U0018,2026-09-17 20:59:00,view_course,mobile,search,data,2026-09-10
U0071,2026-09-17 21:06:00,visit,pc,ad,business,2026-09-17
U0071,2026-09-17 21:13:00,view_course,pc,ad,business,2026-09-17
U0018,2026-09-17 21:17:00,start_lesson,mobile,search,data,2026-09-10
U0071,2026-09-17 21:25:00,view_course,pc,ad,business,2026-09-17
U0071,2026-09-17 21:26:00,start_trial,pc,ad,business,2026-09-17
U0071,2026-09-17 21:41:00,start_lesson,pc,ad,business,2026-09-17
U0142,2026-09-17 21:41:00,visit,pc,referral,programming,2026-09-10
U0071,2026-09-17 22:30:00,complete_lesson,pc,ad,business,2026-09-17
U0150,2026-09-17 22:32:00,visit,pc,search,programming,2026-09-10
U0071,2026-09-17 22:46:00,subscribe,pc,ad,business,2026-09-17
U0043,2026-09-18 05:24:00,share,pc,ad,data,2026-09-17
U0115,2026-09-18 05:32:00,share,mobile,ad,programming,2026-09-17
U0007,2026-09-18 09:36:00,visit,mobile,search,programming,2026-09-17
U0183,2026-09-18 10:30:00,visit,pc,search,data,2026-09-17
U0183,2026-09-18 10:37:00,view_course,pc,search,data,2026-09-17
U0039,2026-09-18 13:45:00,visit,mobile,search,business,2026-09-17
U0079,2026-09-18 13:49:00,visit,pc,search,data,2026-09-17
U0039,2026-09-18 13:54:00,view_course,mobile,search,business,2026-09-17
U0039,2026-09-18 13:54:00,start_lesson,mobile,search,business,2026-09-17
U0079,2026-09-18 13:57:00,view_course,pc,search,data,2026-09-17
U0079,2026-09-18 14:02:00,start_lesson,pc,search,data,2026-09-17
U0219,2026-09-18 14:55:00,visit,mobile,search,programming,2026-09-17
U0099,2026-09-18 15:57:00,visit,pc,referral,programming,2026-09-17
U0099,2026-09-18 16:06:00,view_course,pc,referral,programming,2026-09-17
U0203,2026-09-18 16:14:00,visit,mobile,referral,business,2026-09-17
U0203,2026-09-18 16:21:00,view_course,mobile,referral,business,2026-09-17
U0235,2026-09-18 21:06:00,visit,mobile,search,data,2026-09-17
U0235,2026-09-18 21:17:00,view_course,mobile,search,data,2026-09-17
U0035,2026-09-18 21:21:00,visit,mobile,search,programming,2026-09-17
U0071,2026-09-18 23:27:00,visit,pc,ad,business,2026-09-17
U0071,2026-09-18 23:28:00,view_course,pc,ad,business,2026-09-17
U0196,2026-09-22 08:18:00,visit,mobile,ad,data,2026-09-22
U0196,2026-09-22 08:25:00,view_course,mobile,ad,data,2026-09-22
U0196,2026-09-22 08:44:00,view_course,mobile,ad,data,2026-09-22
U0088,2026-09-22 09:21:00,visit,pc,referral,programming,2026-09-22
U0088,2026-09-22 09:28:00,view_course,pc,referral,programming,2026-09-22
U0204,2026-09-22 09:29:00,visit,mobile,search,data,2026-09-22
U0204,2026-09-22 09:32:00,view_course,mobile,search,data,2026-09-22
U0088,2026-09-22 09:33:00,view_course,pc,referral,programming,2026-09-22
U0204,2026-09-22 09:50:00,start_trial,mobile,search,data,2026-09-22
U0204,2026-09-22 10:18:00,start_lesson,mobile,search,data,2026-09-22
U0055,2026-09-22 10:32:00,visit,pc,ad,programming,2026-09-15
U0055,2026-09-22 10:38:00,view_course,pc,ad,programming,2026-09-15
U0104,2026-09-22 10:44:00,visit,mobile,search,programming,2026-09-22
U0055,2026-09-22 10:47:00,start_lesson,pc,ad,programming,2026-09-15
U0104,2026-09-22 10:57:00,view_course,mobile,search,programming,2026-09-22
U0210,2026-09-22 11:05:00,visit,pc,search,data,2026-09-08
U0204,2026-09-22 11:12:00,complete_lesson,mobile,search,data,2026-09-22
U0210,2026-09-22 11:14:00,view_course,pc,search,data,2026-09-08
U0176,2026-09-22 11:51:00,visit,pc,ad,data,2026-09-22
U0176,2026-09-22 11:58:00,view_course,pc,ad,data,2026-09-22
U0188,2026-09-22 12:31:00,visit,pc,ad,programming,2026-09-22
U0188,2026-09-22 12:35:00,view_course,pc,ad,programming,2026-09-22
U0211,2026-09-22 12:43:00,visit,mobile,referral,data,2026-09-15
U0188,2026-09-22 12:47:00,start_trial,pc,ad,programming,2026-09-22
U0188,2026-09-22 12:58:00,start_lesson,pc,ad,programming,2026-09-22
U0188,2026-09-22 13:35:00,complete_lesson,pc,ad,programming,2026-09-22
U0240,2026-09-22 13:48:00,visit,mobile,search,programming,2026-09-22
U0188,2026-09-22 13:53:00,subscribe,pc,ad,programming,2026-09-22
U0240,2026-09-22 14:00:00,view_course,mobile,search,programming,2026-09-22
U0240,2026-09-22 14:12:00,start_trial,mobile,search,programming,2026-09-22
U0240,2026-09-22 14:15:00,start_lesson,mobile,search,programming,2026-09-22
U0254,2026-09-22 14:20:00,visit,pc,referral,data,2026-09-08
U0260,2026-09-22 14:32:00,visit,mobile,search,data,2026-09-22
U0260,2026-09-22 14:39:00,view_course,mobile,search,data,2026-09-22
U0004,2026-09-22 14:48:00,visit,pc,search,business,2026-09-22
U0240,2026-09-22 14:49:00,complete_lesson,mobile,search,programming,2026-09-22
U0260,2026-09-22 14:49:00,start_trial,mobile,search,data,2026-09-22
U0240,2026-09-22 14:56:00,subscribe,mobile,search,programming,2026-09-22
U0004,2026-09-22 15:01:00,view_course,pc,search,business,2026-09-22
U0004,2026-09-22 15:08:00,start_trial,pc,search,business,2026-09-22
U0004,2026-09-22 15:32:00,start_lesson,pc,search,business,2026-09-22
U0074,2026-09-22 15:37:00,visit,mobile,search,programming,2026-09-08
U0074,2026-09-22 15:42:00,view_course,mobile,search,programming,2026-09-08
U0194,2026-09-22 15:51:00,visit,pc,search,programming,2026-09-08
U0194,2026-09-22 16:02:00,start_lesson,pc,search,programming,2026-09-08
U0194,2026-09-22 16:05:00,view_course,pc,search,programming,2026-09-08
U0012,2026-09-22 16:17:00,visit,pc,search,business,2026-09-22
U0190,2026-09-22 16:24:00,visit,pc,referral,data,2026-09-08
U0190,2026-09-22 16:28:00,view_course,pc,referral,data,2026-09-08
U0012,2026-09-22 16:30:00,view_course,pc,search,business,2026-09-22
U0012,2026-09-22 16:36:00,start_trial,pc,search,business,2026-09-22
U0012,2026-09-22 16:47:00,start_lesson,pc,search,business,2026-09-22
U0259,2026-09-22 16:48:00,visit,mobile,ad,business,2026-09-15
U0259,2026-09-22 16:54:00,view_course,mobile,ad,business,2026-09-15
U0259,2026-09-22 16:54:00,start_lesson,mobile,ad,business,2026-09-15
U0108,2026-09-22 17:27:00,visit,mobile,search,business,2026-09-22
U0108,2026-09-22 17:41:00,view_course,mobile,search,business,2026-09-22
U0224,2026-09-22 18:16:00,visit,mobile,search,programming,2026-09-22
U0076,2026-09-22 18:18:00,visit,mobile,ad,programming,2026-09-22
U0224,2026-09-22 18:21:00,view_course,mobile,search,programming,2026-09-22
U0076,2026-09-22 18:24:00,view_course,mobile,ad,programming,2026-09-22
U0224,2026-09-22 18:36:00,start_trial,mobile,search,programming,2026-09-22
U0076,2026-09-22 18:37:00,view_course,mobile,ad,programming,2026-09-22
U0076,2026-09-22 18:39:00,start_trial,mobile,ad,programming,2026-09-22
U0076,2026-09-22 18:51:00,start_lesson,mobile,ad,programming,2026-09-22
U0224,2026-09-22 18:59:00,start_lesson,mobile,search,programming,2026-09-22
U0076,2026-09-22 19:19:00,complete_lesson,mobile,ad,programming,2026-09-22
U0175,2026-09-22 20:28:00,visit,mobile,search,programming,2026-09-15
U0180,2026-09-22 20:37:00,visit,mobile,referral,data,2026-09-22
U0180,2026-09-22 20:39:00,view_course,mobile,referral,data,2026-09-22
U0180,2026-09-22 20:47:00,start_trial,mobile,referral,data,2026-09-22
U0164,2026-09-22 20:55:00,visit,mobile,referral,programming,2026-09-22
U0164,2026-09-22 21:07:00,view_course,mobile,referral,programming,2026-09-22
U0124,2026-09-22 21:10:00,visit,pc,ad,data,2026-09-22
U0060,2026-09-22 21:18:00,visit,pc,search,data,2026-09-22
U0124,2026-09-22 21:21:00,view_course,pc,ad,data,2026-09-22
U0060,2026-09-22 21:24:00,view_course,pc,search,data,2026-09-22
U0060,2026-09-22 21:27:00,start_trial,pc,search,data,2026-09-22
U0060,2026-09-22 21:44:00,start_lesson,pc,search,data,2026-09-22
U0060,2026-09-22 22:12:00,complete_lesson,pc,search,data,2026-09-22
U0060,2026-09-22 22:15:00,subscribe,pc,search,data,2026-09-22
U0260,2026-09-23 06:32:00,share,mobile,search,data,2026-09-22
U0092,2026-09-23 08:08:00,visit,mobile,search,data,2026-09-23
U0091,2026-09-23 08:35:00,visit,mobile,search,programming,2026-09-16
U0208,2026-09-23 08:56:00,visit,pc,ad,data,2026-09-23
U0208,2026-09-23 09:06:00,view_course,pc,ad,data,2026-09-23
U0208,2026-09-23 09:08:00,view_course,pc,ad,data,2026-09-23
U0208,2026-09-23 09:11:00,start_trial,pc,ad,data,2026-09-23
U0042,2026-09-23 09:23:00,visit,mobile,referral,business,2026-09-09
U0208,2026-09-23 09:23:00,start_lesson,pc,ad,data,2026-09-23
U0088,2026-09-23 09:33:00,visit,pc,referral,programming,2026-09-22
U0044,2026-09-23 09:34:00,visit,mobile,search,data,2026-09-23
U0042,2026-09-23 09:40:00,start_lesson,mobile,referral,business,2026-09-09
U0088,2026-09-23 09:43:00,view_course,pc,referral,programming,2026-09-22
U0256,2026-09-23 10:08:00,visit,mobile,search,programming,2026-09-23
U0256,2026-09-23 10:17:00,view_course,mobile,search,programming,2026-09-23
U0227,2026-09-23 10:22:00,visit,mobile,referral,programming,2026-09-16
U0256,2026-09-23 10:29:00,start_trial,mobile,search,programming,2026-09-23
U0104,2026-09-23 10:39:00,visit,mobile,search,programming,2026-09-22
U0256,2026-09-23 10:49:00,start_lesson,mobile,search,programming,2026-09-23
U0104,2026-09-23 10:53:00,view_course,mobile,search,programming,2026-09-22
U0248,2026-09-23 10:59:00,visit,pc,search,programming,2026-09-23
U0236,2026-09-23 11:09:00,visit,mobile,search,business,2026-09-23
U0256,2026-09-23 11:24:00,complete_lesson,mobile,search,programming,2026-09-23
U0256,2026-09-23 11:46:00,subscribe,mobile,search,programming,2026-09-23
U0094,2026-09-23 12:17:00,visit,mobile,ad,business,2026-09-09
U0148,2026-09-23 12:31:00,visit,mobile,search,data,2026-09-23
U0182,2026-09-23 12:35:00,visit,pc,ad,data,2026-09-09
U0148,2026-09-23 12:37:00,view_course,mobile,search,data,2026-09-23
U0182,2026-09-23 12:39:00,view_course,pc,ad,data,2026-09-09
U0188,2026-09-23 12:39:00,visit,pc,ad,programming,2026-09-22
U0148,2026-09-23 12:44:00,start_trial,mobile,search,data,2026-09-23
U0148,2026-09-23 12:48:00,start_lesson,mobile,search,data,2026-09-23
U0188,2026-09-23 12:51:00,view_course,pc,ad,programming,2026-09-22
U0056,2026-09-23 13:15:00,visit,pc,search,business,2026-09-23
U0056,2026-09-23 13:18:00,view_course,pc,search,business,2026-09-23
U0110,2026-09-23 14:05:00,visit,mobile,search,business,2026-09-09
U0048,2026-09-23 14:15:00,visit,mobile,referral,programming,2026-09-23
U0032,2026-09-23 14:28:00,visit,mobile,search,programming,2026-09-23
U0032,2026-09-23 14:30:00,view_course,mobile,search,programming,2026-09-23
U0024,2026-09-23 14:39:00,visit,mobile,search,data,2026-09-23
U0024,2026-09-23 14:52:00,view_course,mobile,search,data,2026-09-23
U0024,2026-09-23 15:07:00,start_trial,mobile,search,data,2026-09-23
U0260,2026-09-23 15:11:00,visit,mobile,search,data,2026-09-22
U0260,2026-09-23 15:19:00,view_course,mobile,search,data,2026-09-22
U0131,2026-09-23 15:32:00,visit,mobile,referral,programming,2026-09-16
U0200,2026-09-23 15:55:00,visit,mobile,search,data,2026-09-23
U0200,2026-09-23 16:00:00,view_course,mobile,search,data,2026-09-23
U0216,2026-09-23 16:00:00,visit,pc,ad,programming,2026-09-23
U0216,2026-09-23 16:03:00,view_course,pc,ad,programming,2026-09-23
U0116,2026-09-23 16:10:00,visit,mobile,referral,programming,2026-09-23
U0116,2026-09-23 16:13:00,view_course,mobile,referral,programming,2026-09-23
U0228,2026-09-23 16:15:00,visit,mobile,referral,data,2026-09-23
U0116,2026-09-23 16:16:00,view_course,mobile,referral,programming,2026-09-23
U0020,2026-09-23 16:19:00,visit,pc,search,programming,2026-09-23
U0116,2026-09-23 16:21:00,start_trial,mobile,referral,programming,2026-09-23
U0020,2026-09-23 16:27:00,view_course,pc,search,programming,2026-09-23
U0228,2026-09-23 16:27:00,view_course,mobile,referral,data,2026-09-23
U0020,2026-09-23 16:41:00,start_trial,pc,search,programming,2026-09-23
U0228,2026-09-23 16:41:00,view_course,mobile,referral,data,2026-09-23
U0096,2026-09-23 16:44:00,visit,pc,ad,data,2026-09-23
U0116,2026-09-23 16:44:00,start_lesson,mobile,referral,programming,2026-09-23
U0096,2026-09-23 16:50:00,view_course,pc,ad,data,2026-09-23
U0244,2026-09-23 16:59:00,visit,mobile,referral,data,2026-09-23
U0020,2026-09-23 17:01:00,start_lesson,pc,search,programming,2026-09-23
U0244,2026-09-23 17:11:00,view_course,mobile,referral,data,2026-09-23
U0100,2026-09-23 17:13:00,visit,mobile,referral,data,2026-09-23
U0100,2026-09-23 17:14:00,view_course,mobile,referral,data,2026-09-23
U0116,2026-09-23 17:14:00,complete_lesson,mobile,referral,programming,2026-09-23
U0116,2026-09-23 17:28:00,subscribe,mobile,referral,programming,2026-09-23
U0244,2026-09-23 17:28:00,start_trial,mobile,referral,data,2026-09-23
U0244,2026-09-23 17:29:00,view_course,mobile,referral,data,2026-09-23
U0020,2026-09-23 17:42:00,complete_lesson,pc,search,programming,2026-09-23
U0172,2026-09-23 17:45:00,visit,pc,ad,programming,2026-09-23
U0244,2026-09-23 17:48:00,start_lesson,mobile,referral,data,2026-09-23
U0020,2026-09-23 17:54:00,subscribe,pc,search,programming,2026-09-23
U0172,2026-09-23 17:58:00,view_course,pc,ad,programming,2026-09-23
U0172,2026-09-23 18:10:00,start_trial,pc,ad,programming,2026-09-23
U0172,2026-09-23 18:38:00,start_lesson,pc,ad,programming,2026-09-23
U0244,2026-09-23 18:49:00,complete_lesson,mobile,referral,data,2026-09-23
U0232,2026-09-23 18:53:00,visit,mobile,search,programming,2026-09-23
U0224,2026-09-23 18:59:00,visit,mobile,search,programming,2026-09-22
U0232,2026-09-23 18:59:00,view_course,mobile,search,programming,2026-09-23
U0232,2026-09-23 19:11:00,start_trial,mobile,search,programming,2026-09-23
U0232,2026-09-23 19:31:00,start_lesson,mobile,search,programming,2026-09-23
U0036,2026-09-23 19:48:00,visit,pc,ad,business,2026-09-23
U0036,2026-09-23 20:02:00,view_course,pc,ad,business,2026-09-23
U0232,2026-09-23 20:07:00,complete_lesson,mobile,search,programming,2026-09-23
U0036,2026-09-23 20:09:00,start_trial,pc,ad,business,2026-09-23
U0152,2026-09-23 21:20:00,visit,mobile,search,programming,2026-09-23
U0168,2026-09-23 21:23:00,visit,mobile,referral,data,2026-09-23
U0152,2026-09-23 21:27:00,view_course,mobile,search,programming,2026-09-23
U0152,2026-09-23 21:37:00,view_course,mobile,search,programming,2026-09-23
U0084,2026-09-24 08:04:00,visit,mobile,ad,programming,2026-09-24
U0084,2026-09-24 08:05:00,view_course,mobile,ad,programming,2026-09-24
U0084,2026-09-24 08:10:00,start_trial,mobile,ad,programming,2026-09-24
U0064,2026-09-24 08:19:00,visit,mobile,search,business,2026-09-24
U0064,2026-09-24 08:21:00,view_course,mobile,search,business,2026-09-24
U0084,2026-09-24 08:25:00,start_lesson,mobile,ad,programming,2026-09-24
U0064,2026-09-24 08:31:00,start_trial,mobile,search,business,2026-09-24
U0111,2026-09-24 08:41:00,visit,pc,ad,programming,2026-09-17
U0064,2026-09-24 08:56:00,start_lesson,mobile,search,business,2026-09-24
U0140,2026-09-24 09:20:00,visit,mobile,search,programming,2026-09-24
U0140,2026-09-24 09:27:00,view_course,mobile,search,programming,2026-09-24
U0212,2026-09-24 09:31:00,visit,pc,ad,data,2026-09-24
U0212,2026-09-24 09:43:00,view_course,pc,ad,data,2026-09-24
U0015,2026-09-24 09:58:00,visit,mobile,search,business,2026-09-17
U0128,2026-09-24 09:58:00,visit,pc,referral,data,2026-09-24
U0112,2026-09-24 10:07:00,visit,mobile,search,data,2026-09-24
U0128,2026-09-24 10:07:00,view_course,pc,referral,data,2026-09-24
U0112,2026-09-24 10:08:00,view_course,mobile,search,data,2026-09-24
U0015,2026-09-24 10:16:00,start_lesson,mobile,search,business,2026-09-17
U0248,2026-09-24 10:17:00,visit,pc,search,programming,2026-09-23
U0052,2026-09-24 10:19:00,visit,pc,search,business,2026-09-24
U0112,2026-09-24 10:19:00,start_trial,mobile,search,data,2026-09-24
U0248,2026-09-24 10:19:00,view_course,pc,search,programming,2026-09-23
U0052,2026-09-24 10:21:00,view_course,pc,search,business,2026-09-24
U0252,2026-09-24 10:21:00,visit,mobile,referral,programming,2026-09-24
U0236,2026-09-24 10:23:00,visit,mobile,search,business,2026-09-23
U0252,2026-09-24 10:24:00,view_course,mobile,referral,programming,2026-09-24
U0112,2026-09-24 10:27:00,view_course,mobile,search,data,2026-09-24
U0236,2026-09-24 10:29:00,view_course,mobile,search,business,2026-09-23
U0052,2026-09-24 10:33:00,view_course,pc,search,business,2026-09-24
U0052,2026-09-24 10:34:00,start_trial,pc,search,business,2026-09-24
U0252,2026-09-24 10:35:00,view_course,mobile,referral,programming,2026-09-24
U0252,2026-09-24 10:37:00,start_trial,mobile,referral,programming,2026-09-24
U0248,2026-09-24 10:39:00,start_lesson,pc,search,programming,2026-09-23
U0112,2026-09-24 10:44:00,start_lesson,mobile,search,data,2026-09-24
U0052,2026-09-24 10:45:00,start_lesson,pc,search,business,2026-09-24
U0184,2026-09-24 10:47:00,visit,mobile,search,business,2026-09-24
U0148,2026-09-24 10:58:00,visit,mobile,search,data,2026-09-23
U0255,2026-09-24 11:06:00,visit,mobile,search,programming,2026-09-17
U0255,2026-09-24 11:09:00,view_course,mobile,search,programming,2026-09-17
U0192,2026-09-24 11:13:00,visit,mobile,ad,data,2026-09-24
U0192,2026-09-24 11:17:00,view_course,mobile,ad,data,2026-09-24
U0148,2026-09-24 11:20:00,start_lesson,mobile,search,data,2026-09-23
U0052,2026-09-24 11:41:00,complete_lesson,pc,search,business,2026-09-24
U0120,2026-09-24 11:48:00,visit,mobile,search,programming,2026-09-24
U0120,2026-09-24 11:49:00,view_course,mobile,search,programming,2026-09-24
U0052,2026-09-24 11:50:00,subscribe,pc,search,business,2026-09-24
U0174,2026-09-24 11:53:00,visit,pc,search,programming,2026-09-10
U0174,2026-09-24 11:56:00,view_course,pc,search,programming,2026-09-10
U0120,2026-09-24 12:00:00,view_course,mobile,search,programming,2026-09-24
U0120,2026-09-24 12:01:00,start_trial,mobile,search,programming,2026-09-24
U0120,2026-09-24 12:14:00,start_lesson,mobile,search,programming,2026-09-24
U0144,2026-09-24 12:35:00,visit,mobile,ad,programming,2026-09-24
U0160,2026-09-24 12:50:00,visit,mobile,referral,data,2026-09-24
U0160,2026-09-24 13:01:00,view_course,mobile,referral,data,2026-09-24
U0160,2026-09-24 13:06:00,view_course,mobile,referral,data,2026-09-24
U0160,2026-09-24 13:18:00,start_trial,mobile,referral,data,2026-09-24
U0160,2026-09-24 13:30:00,start_lesson,mobile,referral,data,2026-09-24
U0016,2026-09-24 13:44:00,visit,pc,ad,business,2026-09-24
U0160,2026-09-24 13:54:00,complete_lesson,mobile,referral,data,2026-09-24
U0016,2026-09-24 13:56:00,view_course,pc,ad,business,2026-09-24
U0016,2026-09-24 14:09:00,start_trial,pc,ad,business,2026-09-24
U0083,2026-09-24 14:10:00,visit,mobile,ad,data,2026-09-17
U0195,2026-09-24 14:22:00,visit,mobile,ad,data,2026-09-17
U0083,2026-09-24 14:24:00,view_course,mobile,ad,data,2026-09-17
U0228,2026-09-24 14:55:00,visit,mobile,referral,data,2026-09-23
U0136,2026-09-24 15:02:00,visit,mobile,search,programming,2026-09-24
U0136,2026-09-24 15:05:00,view_course,mobile,search,programming,2026-09-24
U0228,2026-09-24 15:06:00,view_course,mobile,referral,data,2026-09-23
U0132,2026-09-24 15:09:00,visit,pc,referral,data,2026-09-24
U0136,2026-09-24 15:15:00,start_trial,mobile,search,programming,2026-09-24
U0096,2026-09-24 15:17:00,visit,pc,ad,data,2026-09-23
U0132,2026-09-24 15:21:00,view_course,pc,referral,data,2026-09-24
U0096,2026-09-24 15:24:00,start_lesson,pc,ad,data,2026-09-23
U0132,2026-09-24 15:29:00,start_trial,pc,referral,data,2026-09-24
U0132,2026-09-24 15:32:00,view_course,pc,referral,data,2026-09-24
U0187,2026-09-24 15:37:00,visit,mobile,ad,data,2026-09-17
U0136,2026-09-24 15:40:00,start_lesson,mobile,search,programming,2026-09-24
U0187,2026-09-24 15:44:00,start_lesson,mobile,ad,data,2026-09-17
U0187,2026-09-24 15:45:00,view_course,mobile,ad,data,2026-09-17
U0024,2026-09-24 16:00:00,visit,mobile,search,data,2026-09-23
U0024,2026-09-24 16:05:00,view_course,mobile,search,data,2026-09-23
U0024,2026-09-24 16:08:00,start_lesson,mobile,search,data,2026-09-23
U0048,2026-09-24 16:25:00,visit,mobile,referral,programming,2026-09-23
U0048,2026-09-24 16:33:00,view_course,mobile,referral,programming,2026-09-23
U0020,2026-09-24 16:40:00,visit,pc,search,programming,2026-09-23
U0020,2026-09-24 16:47:00,view_course,pc,search,programming,2026-09-23
U0116,2026-09-24 16:47:00,visit,mobile,referral,programming,2026-09-23
U0116,2026-09-24 16:53:00,view_course,mobile,referral,programming,2026-09-23
U0203,2026-09-24 17:36:00,visit,mobile,referral,business,2026-09-17
U0203,2026-09-24 17:39:00,view_course,mobile,referral,business,2026-09-17
U0203,2026-09-24 17:42:00,start_lesson,mobile,referral,business,2026-09-17
U0058,2026-09-24 17:48:00,visit,pc,search,data,2026-09-10
U0040,2026-09-24 17:54:00,visit,pc,ad,business,2026-09-24
U0058,2026-09-24 17:56:00,view_course,pc,search,data,2026-09-10
U0058,2026-09-24 17:56:00,start_lesson,pc,search,data,2026-09-10
