user_id,event_time,event_name,device,acquisition_channel,signup_date
U208,2026-08-25 17:38:00,add_cart,mobile,search,2026-08-25 00:00:00
U208,2026-08-25 17:41:00,begin_checkout,mobile,search,2026-08-25 00:00:00
U188,2026-08-25 18:30:00,visit,pc,search,2026-08-25 00:00:00
U188,2026-08-25 18:41:00,view_product,pc,search,2026-08-25 00:00:00
U188,2026-08-25 18:48:00,add_cart,pc,search,2026-08-25 00:00:00
U188,2026-08-25 18:54:00,begin_checkout,pc,search,2026-08-25 00:00:00
U188,2026-08-25 18:55:00,purchase,pc,search,2026-08-25 00:00:00
U065,2026-08-25 20:00:00,visit,mobile,referral,2026-08-11 00:00:00
U209,2026-08-25 20:37:00,visit,pc,ad,2026-08-25 00:00:00
U229,2026-08-25 21:48:00,visit,pc,ad,2026-08-25 00:00:00
U229,2026-08-25 21:58:00,view_product,pc,ad,2026-08-25 00:00:00
U063,2026-08-26 09:19:00,visit,mobile,referral,2026-08-12 00:00:00
U222,2026-08-26 09:59:00,visit,mobile,search,2026-08-26 00:00:00
U106,2026-08-26 10:08:00,visit,mobile,search,2026-08-12 00:00:00
U222,2026-08-26 10:09:00,view_product,mobile,search,2026-08-26 00:00:00
U222,2026-08-26 10:20:00,add_cart,mobile,search,2026-08-26 00:00:00
U215,2026-08-26 10:46:00,visit,pc,search,2026-08-25 00:00:00
U073,2026-08-26 11:34:00,visit,pc,search,2026-08-12 00:00:00
U236,2026-08-26 12:45:00,visit,pc,referral,2026-08-26 00:00:00
U236,2026-08-26 12:53:00,view_product,pc,referral,2026-08-26 00:00:00
U236,2026-08-26 13:05:00,add_cart,pc,referral,2026-08-26 00:00:00
U236,2026-08-26 13:13:00,begin_checkout,pc,referral,2026-08-26 00:00:00
U136,2026-08-26 14:11:00,visit,pc,search,2026-08-19 00:00:00
U205,2026-08-26 15:03:00,visit,pc,search,2026-08-26 00:00:00
U190,2026-08-26 15:07:00,visit,mobile,ad,2026-08-26 00:00:00
U205,2026-08-26 15:12:00,view_product,pc,search,2026-08-26 00:00:00
U190,2026-08-26 15:15:00,view_product,mobile,ad,2026-08-26 00:00:00
U196,2026-08-26 16:28:00,visit,mobile,search,2026-08-26 00:00:00
U196,2026-08-26 16:32:00,view_product,mobile,search,2026-08-26 00:00:00
U196,2026-08-26 16:33:00,view_product,mobile,search,2026-08-26 00:00:00
U090,2026-08-26 17:12:00,visit,pc,referral,2026-08-12 00:00:00
U175,2026-08-26 18:00:00,visit,pc,ad,2026-08-19 00:00:00
U197,2026-08-26 18:05:00,visit,mobile,search,2026-08-26 00:00:00
U197,2026-08-26 18:14:00,view_product,mobile,search,2026-08-26 00:00:00
U207,2026-08-26 18:32:00,visit,mobile,ad,2026-08-26 00:00:00
U207,2026-08-26 18:39:00,view_product,mobile,ad,2026-08-26 00:00:00
U232,2026-08-26 19:09:00,visit,mobile,ad,2026-08-26 00:00:00
U232,2026-08-26 19:10:00,view_product,mobile,ad,2026-08-26 00:00:00
U232,2026-08-26 19:17:00,add_cart,mobile,ad,2026-08-26 00:00:00
U184,2026-08-26 20:41:00,visit,pc,ad,2026-08-26 00:00:00
U184,2026-08-26 20:43:00,view_product,pc,ad,2026-08-26 00:00:00
U184,2026-08-26 20:55:00,add_cart,pc,ad,2026-08-26 00:00:00
U184,2026-08-26 21:02:00,begin_checkout,pc,ad,2026-08-26 00:00:00
U208,2026-08-26 21:14:00,visit,mobile,search,2026-08-25 00:00:00
U192,2026-08-26 21:29:00,visit,mobile,ad,2026-08-26 00:00:00
U205,2026-08-27 08:10:00,visit,pc,search,2026-08-26 00:00:00
U206,2026-08-27 09:22:00,visit,pc,referral,2026-08-27 00:00:00
U206,2026-08-27 09:33:00,view_product,pc,referral,2026-08-27 00:00:00
U206,2026-08-27 09:44:00,add_cart,pc,referral,2026-08-27 00:00:00
U206,2026-08-27 09:46:00,begin_checkout,pc,referral,2026-08-27 00:00:00
U206,2026-08-27 09:51:00,purchase,pc,referral,2026-08-27 00:00:00
U206,2026-08-27 10:14:00,share,pc,referral,2026-08-27 00:00:00
U164,2026-08-27 10:25:00,visit,mobile,referral,2026-08-20 00:00:00
U230,2026-08-27 10:40:00,visit,pc,ad,2026-08-27 00:00:00
U138,2026-08-27 11:29:00,visit,pc,search,2026-08-20 00:00:00
U083,2026-08-27 11:39:00,visit,pc,referral,2026-08-13 00:00:00
U210,2026-08-27 11:43:00,visit,mobile,referral,2026-08-27 00:00:00
U107,2026-08-27 12:08:00,visit,mobile,ad,2026-08-13 00:00:00
U235,2026-08-27 12:19:00,visit,mobile,ad,2026-08-27 00:00:00
U201,2026-08-27 12:25:00,visit,pc,ad,2026-08-27 00:00:00
U226,2026-08-27 12:26:00,visit,mobile,ad,2026-08-27 00:00:00
U235,2026-08-27 12:26:00,view_product,mobile,ad,2026-08-27 00:00:00
U201,2026-08-27 12:28:00,view_product,pc,ad,2026-08-27 00:00:00
U235,2026-08-27 12:28:00,add_cart,mobile,ad,2026-08-27 00:00:00
U226,2026-08-27 12:29:00,view_product,mobile,ad,2026-08-27 00:00:00
U226,2026-08-27 12:30:00,view_product,mobile,ad,2026-08-27 00:00:00
U235,2026-08-27 12:33:00,begin_checkout,mobile,ad,2026-08-27 00:00:00
U235,2026-08-27 12:34:00,purchase,mobile,ad,2026-08-27 00:00:00
U201,2026-08-27 12:35:00,view_product,pc,ad,2026-08-27 00:00:00
U201,2026-08-27 12:37:00,add_cart,pc,ad,2026-08-27 00:00:00
U201,2026-08-27 12:43:00,begin_checkout,pc,ad,2026-08-27 00:00:00
U235,2026-08-27 12:47:00,share,mobile,ad,2026-08-27 00:00:00
U201,2026-08-27 12:50:00,purchase,pc,ad,2026-08-27 00:00:00
U194,2026-08-27 13:13:00,visit,mobile,ad,2026-08-27 00:00:00
U201,2026-08-27 13:19:00,share,pc,ad,2026-08-27 00:00:00
U194,2026-08-27 13:21:00,view_product,mobile,ad,2026-08-27 00:00:00
U194,2026-08-27 13:28:00,view_product,mobile,ad,2026-08-27 00:00:00
U181,2026-08-27 13:43:00,visit,mobile,search,2026-08-27 00:00:00
U187,2026-08-27 13:48:00,visit,pc,search,2026-08-27 00:00:00
U187,2026-08-27 13:51:00,view_product,pc,search,2026-08-27 00:00:00
U181,2026-08-27 13:53:00,view_product,mobile,search,2026-08-27 00:00:00
U187,2026-08-27 13:55:00,add_cart,pc,search,2026-08-27 00:00:00
U187,2026-08-27 14:02:00,begin_checkout,pc,search,2026-08-27 00:00:00
U190,2026-08-27 14:02:00,visit,mobile,ad,2026-08-26 00:00:00
U181,2026-08-27 14:04:00,add_cart,mobile,search,2026-08-27 00:00:00
U197,2026-08-27 16:05:00,visit,mobile,search,2026-08-26 00:00:00
U236,2026-08-27 16:07:00,visit,pc,referral,2026-08-26 00:00:00
U228,2026-08-27 17:35:00,visit,mobile,ad,2026-08-27 00:00:00
U228,2026-08-27 17:45:00,view_product,mobile,ad,2026-08-27 00:00:00
U172,2026-08-27 19:31:00,visit,mobile,referral,2026-08-20 00:00:00
U189,2026-08-27 20:10:00,visit,pc,referral,2026-08-27 00:00:00
U189,2026-08-27 20:21:00,view_product,pc,referral,2026-08-27 00:00:00
U189,2026-08-27 20:35:00,add_cart,pc,referral,2026-08-27 00:00:00
U189,2026-08-27 20:36:00,begin_checkout,pc,referral,2026-08-27 00:00:00
U222,2026-08-27 21:29:00,visit,mobile,search,2026-08-26 00:00:00
U224,2026-08-28 08:32:00,visit,mobile,search,2026-08-28 00:00:00
U224,2026-08-28 08:37:00,view_product,mobile,search,2026-08-28 00:00:00
U234,2026-08-28 08:40:00,visit,pc,search,2026-08-28 00:00:00
U224,2026-08-28 08:42:00,add_cart,mobile,search,2026-08-28 00:00:00
U224,2026-08-28 08:46:00,begin_checkout,mobile,search,2026-08-28 00:00:00
U234,2026-08-28 08:48:00,view_product,pc,search,2026-08-28 00:00:00
U224,2026-08-28 08:52:00,purchase,mobile,search,2026-08-28 00:00:00
U234,2026-08-28 09:00:00,add_cart,pc,search,2026-08-28 00:00:00
U189,2026-08-28 09:03:00,visit,pc,referral,2026-08-27 00:00:00
U183,2026-08-28 09:13:00,visit,pc,ad,2026-08-28 00:00:00
U183,2026-08-28 09:19:00,view_product,pc,ad,2026-08-28 00:00:00
U183,2026-08-28 09:22:00,add_cart,pc,ad,2026-08-28 00:00:00
U220,2026-08-28 09:51:00,visit,pc,ad,2026-08-28 00:00:00
U220,2026-08-28 09:59:00,view_product,pc,ad,2026-08-28 00:00:00
U220,2026-08-28 10:07:00,add_cart,pc,ad,2026-08-28 00:00:00
U220,2026-08-28 10:09:00,begin_checkout,pc,ad,2026-08-28 00:00:00
U214,2026-08-28 11:30:00,visit,mobile,search,2026-08-28 00:00:00
U214,2026-08-28 11:37:00,view_product,mobile,search,2026-08-28 00:00:00
U214,2026-08-28 11:41:00,add_cart,mobile,search,2026-08-28 00:00:00
U193,2026-08-28 11:47:00,visit,mobile,referral,2026-08-28 00:00:00
U214,2026-08-28 11:48:00,begin_checkout,mobile,search,2026-08-28 00:00:00
U193,2026-08-28 11:58:00,view_product,mobile,referral,2026-08-28 00:00:00
U193,2026-08-28 12:01:00,add_cart,mobile,referral,2026-08-28 00:00:00
U195,2026-08-28 13:05:00,visit,mobile,ad,2026-08-28 00:00:00
U195,2026-08-28 13:06:00,view_product,mobile,ad,2026-08-28 00:00:00
U195,2026-08-28 13:15:00,add_cart,mobile,ad,2026-08-28 00:00:00
U195,2026-08-28 13:22:00,begin_checkout,mobile,ad,2026-08-28 00:00:00
U195,2026-08-28 13:27:00,purchase,mobile,ad,2026-08-28 00:00:00
U210,2026-08-28 14:40:00,visit,mobile,referral,2026-08-27 00:00:00
U086,2026-08-28 15:08:00,visit,mobile,search,2026-08-14 00:00:00
U238,2026-08-28 15:15:00,visit,mobile,ad,2026-08-28 00:00:00
U238,2026-08-28 15:22:00,view_product,mobile,ad,2026-08-28 00:00:00
U219,2026-08-28 15:23:00,visit,pc,search,2026-08-28 00:00:00
U238,2026-08-28 15:30:00,view_product,mobile,ad,2026-08-28 00:00:00
U219,2026-08-28 15:31:00,view_product,pc,search,2026-08-28 00:00:00
U238,2026-08-28 15:33:00,add_cart,mobile,ad,2026-08-28 00:00:00
U219,2026-08-28 15:36:00,add_cart,pc,search,2026-08-28 00:00:00
U238,2026-08-28 15:38:00,begin_checkout,mobile,ad,2026-08-28 00:00:00
U238,2026-08-28 15:41:00,purchase,mobile,ad,2026-08-28 00:00:00
U181,2026-08-28 15:42:00,visit,mobile,search,2026-08-27 00:00:00
U202,2026-08-28 15:56:00,visit,mobile,search,2026-08-28 00:00:00
U080,2026-08-28 17:02:00,visit,pc,search,2026-08-14 00:00:00
U185,2026-08-28 17:48:00,visit,mobile,ad,2026-08-28 00:00:00
U203,2026-08-28 18:13:00,visit,mobile,search,2026-08-28 00:00:00
U203,2026-08-28 18:21:00,view_product,mobile,search,2026-08-28 00:00:00
U203,2026-08-28 18:23:00,add_cart,mobile,search,2026-08-28 00:00:00
U203,2026-08-28 18:31:00,begin_checkout,mobile,search,2026-08-28 00:00:00
U203,2026-08-28 18:34:00,purchase,mobile,search,2026-08-28 00:00:00
U239,2026-08-28 19:22:00,visit,mobile,search,2026-08-28 00:00:00
U201,2026-08-28 19:24:00,visit,pc,ad,2026-08-27 00:00:00
U239,2026-08-28 19:27:00,view_product,mobile,search,2026-08-28 00:00:00
U239,2026-08-28 19:31:00,add_cart,mobile,search,2026-08-28 00:00:00
U239,2026-08-28 19:37:00,begin_checkout,mobile,search,2026-08-28 00:00:00
U211,2026-08-28 20:02:00,visit,mobile,ad,2026-08-28 00:00:00
U211,2026-08-28 20:10:00,view_product,mobile,ad,2026-08-28 00:00:00
U211,2026-08-28 20:19:00,add_cart,mobile,ad,2026-08-28 00:00:00
U211,2026-08-28 20:26:00,begin_checkout,mobile,ad,2026-08-28 00:00:00
U230,2026-08-28 20:26:00,visit,pc,ad,2026-08-27 00:00:00
U191,2026-08-29 08:29:00,visit,pc,ad,2026-08-29 00:00:00
U202,2026-08-29 11:52:00,visit,mobile,search,2026-08-28 00:00:00
U237,2026-08-29 13:40:00,visit,mobile,ad,2026-08-29 00:00:00
U237,2026-08-29 13:51:00,view_product,mobile,ad,2026-08-29 00:00:00
U237,2026-08-29 14:03:00,add_cart,mobile,ad,2026-08-29 00:00:00
U237,2026-08-29 14:04:00,begin_checkout,mobile,ad,2026-08-29 00:00:00
U200,2026-08-29 14:15:00,visit,mobile,search,2026-08-29 00:00:00
U200,2026-08-29 14:22:00,view_product,mobile,search,2026-08-29 00:00:00
U200,2026-08-29 14:28:00,add_cart,mobile,search,2026-08-29 00:00:00
U200,2026-08-29 14:34:00,begin_checkout,mobile,search,2026-08-29 00:00:00
U200,2026-08-29 14:38:00,purchase,mobile,search,2026-08-29 00:00:00
U211,2026-08-29 14:47:00,visit,mobile,ad,2026-08-28 00:00:00
U238,2026-08-29 15:04:00,visit,mobile,ad,2026-08-28 00:00:00
U193,2026-08-29 17:03:00,visit,mobile,referral,2026-08-28 00:00:00
U239,2026-08-29 17:13:00,visit,mobile,search,2026-08-28 00:00:00
U128,2026-08-29 18:45:00,visit,pc,search,2026-08-22 00:00:00
U221,2026-08-29 20:28:00,visit,pc,search,2026-08-29 00:00:00
U221,2026-08-29 20:30:00,view_product,pc,search,2026-08-29 00:00:00
U221,2026-08-29 20:32:00,view_product,pc,search,2026-08-29 00:00:00
U221,2026-08-29 20:35:00,add_cart,pc,search,2026-08-29 00:00:00
U221,2026-08-29 20:42:00,begin_checkout,pc,search,2026-08-29 00:00:00
U199,2026-08-29 21:16:00,visit,pc,search,2026-08-29 00:00:00
U199,2026-08-29 21:19:00,view_product,pc,search,2026-08-29 00:00:00
U199,2026-08-29 21:24:00,add_cart,pc,search,2026-08-29 00:00:00
U199,2026-08-29 21:26:00,begin_checkout,pc,search,2026-08-29 00:00:00
U199,2026-08-29 21:27:00,purchase,pc,search,2026-08-29 00:00:00
U200,2026-08-30 09:29:00,visit,mobile,search,2026-08-29 00:00:00
U182,2026-08-30 10:13:00,visit,mobile,search,2026-08-30 00:00:00
U097,2026-08-30 10:25:00,visit,pc,search,2026-08-16 00:00:00
U223,2026-08-30 10:26:00,visit,pc,ad,2026-08-30 00:00:00
U223,2026-08-30 10:27:00,view_product,pc,ad,2026-08-30 00:00:00
U217,2026-08-30 11:20:00,visit,pc,search,2026-08-30 00:00:00
U217,2026-08-30 11:30:00,view_product,pc,search,2026-08-30 00:00:00
U217,2026-08-30 11:33:00,add_cart,pc,search,2026-08-30 00:00:00
U217,2026-08-30 11:39:00,begin_checkout,pc,search,2026-08-30 00:00:00
U129,2026-08-30 12:13:00,visit,mobile,ad,2026-08-23 00:00:00
U240,2026-08-30 12:31:00,visit,pc,referral,2026-08-30 00:00:00
U240,2026-08-30 12:35:00,view_product,pc,referral,2026-08-30 00:00:00
U240,2026-08-30 12:42:00,add_cart,pc,referral,2026-08-30 00:00:00
U240,2026-08-30 12:43:00,begin_checkout,pc,referral,2026-08-30 00:00:00
U216,2026-08-30 12:53:00,visit,mobile,search,2026-08-30 00:00:00
U216,2026-08-30 13:01:00,view_product,mobile,search,2026-08-30 00:00:00
U216,2026-08-30 13:07:00,add_cart,mobile,search,2026-08-30 00:00:00
U216,2026-08-30 13:08:00,begin_checkout,mobile,search,2026-08-30 00:00:00
U216,2026-08-30 13:11:00,purchase,mobile,search,2026-08-30 00:00:00
U216,2026-08-30 13:18:00,share,mobile,search,2026-08-30 00:00:00
U163,2026-08-30 14:18:00,visit,mobile,referral,2026-08-23 00:00:00
U231,2026-08-30 15:13:00,visit,pc,search,2026-08-30 00:00:00
U231,2026-08-30 15:17:00,view_product,pc,search,2026-08-30 00:00:00
U231,2026-08-30 15:23:00,add_cart,pc,search,2026-08-30 00:00:00
U213,2026-08-30 15:27:00,visit,pc,ad,2026-08-30 00:00:00
U231,2026-08-30 15:27:00,begin_checkout,pc,search,2026-08-30 00:00:00
U231,2026-08-30 15:33:00,purchase,pc,search,2026-08-30 00:00:00
U135,2026-08-30 16:40:00,visit,mobile,ad,2026-08-23 00:00:00
U233,2026-08-30 18:10:00,visit,mobile,ad,2026-08-30 00:00:00
U233,2026-08-30 18:13:00,view_product,mobile,ad,2026-08-30 00:00:00
U233,2026-08-30 18:22:00,add_cart,mobile,ad,2026-08-30 00:00:00
U233,2026-08-30 18:28:00,begin_checkout,mobile,ad,2026-08-30 00:00:00
U191,2026-08-30 18:30:00,visit,pc,ad,2026-08-29 00:00:00
U213,2026-08-31 11:05:00,visit,pc,ad,2026-08-30 00:00:00
U231,2026-08-31 11:47:00,visit,pc,search,2026-08-30 00:00:00
U217,2026-08-31 12:24:00,visit,pc,search,2026-08-30 00:00:00
U225,2026-08-31 13:23:00,visit,mobile,referral,2026-08-24 00:00:00
U186,2026-08-31 16:32:00,visit,mobile,ad,2026-08-24 00:00:00
U159,2026-08-31 16:54:00,visit,mobile,search,2026-08-17 00:00:00
U171,2026-09-01 12:53:00,visit,mobile,ad,2026-08-18 00:00:00
U227,2026-09-01 16:14:00,visit,pc,referral,2026-08-25 00:00:00
U133,2026-09-01 21:42:00,visit,pc,search,2026-08-18 00:00:00
U184,2026-09-02 09:14:00,visit,pc,ad,2026-08-26 00:00:00
U190,2026-09-02 10:00:00,visit,mobile,ad,2026-08-26 00:00:00
U197,2026-09-02 21:33:00,visit,mobile,search,2026-08-26 00:00:00
U228,2026-09-03 11:11:00,visit,mobile,ad,2026-08-27 00:00:00
U181,2026-09-03 14:58:00,visit,mobile,search,2026-08-27 00:00:00
U206,2026-09-03 16:39:00,visit,pc,referral,2026-08-27 00:00:00
U224,2026-09-04 11:53:00,visit,mobile,search,2026-08-28 00:00:00
U193,2026-09-04 14:17:00,visit,mobile,referral,2026-08-28 00:00:00
U160,2026-09-04 14:53:00,visit,mobile,referral,2026-08-21 00:00:00
U132,2026-09-05 13:40:00,visit,mobile,search,2026-08-22 00:00:00
U240,2026-09-06 09:20:00,visit,pc,referral,2026-08-30 00:00:00
U173,2026-09-06 21:37:00,visit,pc,referral,2026-08-23 00:00:00
U213,2026-09-06 21:47:00,visit,pc,ad,2026-08-30 00:00:00
U205,2026-09-09 12:47:00,visit,pc,search,2026-08-26 00:00:00
U196,2026-09-09 19:25:00,visit,mobile,search,2026-08-26 00:00:00
U203,2026-09-11 19:38:00,visit,mobile,search,2026-08-28 00:00:00
U221,2026-09-12 18:30:00,visit,pc,search,2026-08-29 00:00:00
U199,2026-09-12 20:16:00,visit,pc,search,2026-08-29 00:00:00
U231,2026-09-13 12:59:00,visit,pc,search,2026-08-30 00:00:00
